cx	cy	x	y	score	nptumor	nphit	tumor	name	status	top
689.0143086009414	-22.6491127378175	689.4330918056933	2.71265066641399	0.542	153	28	BLCA	AT-101	Clinical trials in cancer	CREBBP | TP53 | CHUK
266.9968256155441	-23.9595450312349	168.27653157831267	5.76120004719252	0.0006	169	42	READ	GUANOSINE 5&#39;-DIPHOSPHATE	Experimental	KRAS | PTPN11 | PTEN
1113.4533954155395	17.2601757792728	1107.135699468379	6.02152542552039	1.0	292	48	STAD	REGORAFENIB	Approved in cancer	RB1 | SMAD4 | KRAS
233.33640830405812	-10.6875773093371	205.73567628784244	1.5350388271595	0.0006	202	29	LAML	2,2,2-TRIFLUOROETHANOL	Experimental	FLT3 | KIT | PTPN11
1047.6719846783963	-22.5088372693374	1050.9217342336065	-5.3053378135487	0.953	264	28	SKCM	THALIDOMIDE	Approved in cancer	AKT3 | MAP2K1 | RAF1
266.6862352346087	85.8091817639198	197.9997728773482	-14.5749244429568	0.0006	169	43	READ	N,N-DIMETHYL-4-(4-PHENYL-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE	Experimental	KRAS | NRAS | BRAF
222.1914099433116	14.4153445291745	235.23123583847774	6.62779625981716	0.031	512	54	UCEC	7-ETHYL-10-HYDROXYCAMPTOTHECIN	Clinical trials	TRIO | CTNNB1 | ERBB4
578.4650299275911	-53.2180588388459	579.8257324069966	3.20764344041618	0.432	512	80	UCEC	UPROSERTIB	Clinical trials in cancer	PIK3CA | BRAF
906.2215811015748	24.988928816487	932.8180744712434	-2.12000026080341	0.812	169	41	READ	ERLOTINIB	Approved in cancer	KRAS | BRAF | ERBB2
769.5020971515229	48.1024903057209	745.7613252942734	14.423123621159	0.598	512	115	UCEC	OSI-027	Clinical trials in cancer	KRAS | TSC2 | TSC1
946.4626593189507	1.4427845337778	947.944036936479	3.35854809453667	0.832	423	75	COAD	OXALIPLATIN	Approved in same tumor type	KRAS | BRAF | ERBB2
989.8507531755126	-0.984317451374466	1045.7095694177967	-0.00399049369013937	0.94	599	88	GBM	DASATINIB	Approved in cancer	RB1 | KRAS | COL1A1
786.2541531028672	-17.9117691691378	830.9999175997683	-5.27757088093495e-05	0.701	934	221	BRCA	METFORMIN	Approved in other pathologies and in clinical trials in cancer	KRAS | STK11 | ERBB2
726.109363451376	-74.8475486957827	733.6028879583495	-15.7566302503431	0.596	292	41	STAD	BUPARLISIB	Clinical trials in cancer	KRAS | PTPN11 | NGF
216.24549911390358	-27.2610639099649	189.70569051384743	-1.60970855607343	0.0004	512	78	UCEC	GSK2334470	Experimental	PIK3CA | EGFR
257.7430913072144	80.422030470969	187.75243343236173	-12.3191957914717	0.0004	169	46	READ	LY2183240	Experimental	KRAS | NRAS | BRAF
686.6387560468868	42.7476006120486	725.8446467464707	-17.0004270886043	0.584	512	95	UCEC	VOLOCIXIMAB	Clinical trials in cancer	PTEN | FLNA | EGF
567.4086868844166	-76.770324902616	541.5731394052618	-1.18818970492225	0.422	435	183	THCA	UPROSERTIB	Clinical trials in cancer	BRAF | PIK3CA
626.9531021599545	-76.9163507010595	639.9384583837725	15.3355699368349	0.491	264	128	SKCM	INDISULAM	Clinical trials in cancer	KIT | LMNA | BRAF
128.12725741431282	86.8142113917829	165.65707166536052	-21.1069873718004	0.0006	512	93	UCEC	R411	Experimental	PTEN | FLNA | EGF
637.7665690848585	-3.59656278919437	662.146220533785	-1.15221508350055	0.511	502	61	KIRC	VEGFR TYROSINE KINASE INHIBITOR II	Clinical trials in cancer	VHL | MTOR | KDR
965.8747202598644	-1.48336283201314	953.6276235632838	-3.96993625429377	0.834	343	46	HNSC	IDELALISIB	Approved in cancer	PIK3CA | MYC
683.5465181244755	-54.1494634482785	654.0002603853097	0.000287336884866818	0.504	292	30	STAD	AZD8055	Clinical trials in cancer	KRAS | PIK3CA | MAPK1
214.04458816677618	53.6941016155173	209.18776154380427	-17.357430996934	0.0006	502	61	KIRC	VARISACUMAB	Experimental	VHL | MTOR | HSPG2
543.5769497081816	85.0350227000258	625.7568973223852	-41.1415608729326	0.422	57	24	PAAD	AZD2014	Clinical trials in cancer	KRAS
713.312606021062	-60.2242661420521	742.8440119876929	6.51423590213744	0.598	153	26	BLCA	DACTOLISIB	Clinical trials in cancer	NRAS | PTEN | FGFR3
223.6203951522549	17.0715957183888	220.6308108462804	9.57897757081264	0.0006	512	52	UCEC	2-({[3-(3,4-DIHYDROISOQUINOLIN-2(1H)-YLSULFONYL)PHENYL]CARBONYL}AMINO)BENZOIC ACID	Experimental	CTNNB1 | CHD8 | GSK3B
864.5805158853141	-68.4833031639854	675.4914432740153	-29.6134009593388	0.596	264	196	SKCM	BUPARLISIB	Clinical trials in cancer	NRAS | KIT | KRAS
276.670849332969	1.24096041223052	229.21373795528882	14.8148528809998	0.0004	934	233	BRCA	WORTMANNIN	Experimental	AKT1 | PIK3CA
709.0110582811623	68.0024466077437	690.9957012918787	4.57938611342604	0.534	202	69	LAML	DACTOLISIB	Clinical trials in cancer	KRAS | FLT3 | KIT
759.8783552414661	-8.65191550127182	719.5298895623131	-7.16433016135352	0.574	153	42	BLCA	NAVITOCLAX	Clinical trials in cancer	CREBBP | CTNNB1 | TP53
208.48803093459458	65.9140030248784	188.0400363309442	-2.55404031585022	0.0006	502	59	KIRC	L-THIOCITRULLINE	Experimental	VHL | MTOR
606.6141256080178	-23.4157347659421	567.6808260522961	1.18848887232434	0.412	512	81	UCEC	MK-2206	Clinical trials in cancer	TRIO | PIK3CA
543.5724483366207	46.7993173334814	588.9648117604771	0.471730500758099	0.422	169	41	READ	FOLFIRI REGIMEN	Clinical trials in cancer	KRAS | NRAS
141.059717854972	-34.190086480588	209.65852082673044	4.62131380782876	0.0004	343	45	HNSC	AT13148	Experimental	PIK3CA
672.5682948822848	43.7387132898685	660.1725962266742	1.18524374759801	0.512	57	6	PAAD	AT-101	Clinical trials in cancer	TP53
169.70016582472167	-58.7768937883922	215.45432475551453	-33.7442586166676	0.0006	264	32	SKCM	UNII-414MEG73VU	Experimental	CYBB | CTNNB1 | MAP2K1
268.7513206308275	-38.6821787134996	206.5714517799904	6.50164208708566	0.0008	292	38	STAD	GUANOSINE 5&#39;-DIPHOSPHATE	Experimental	KRAS | PTPN11 | NGF
673.0333039515156	-27.8769059926355	733.5965205259421	3.1442383251042	0.595	264	43	SKCM	LINIFANIB	Clinical trials in cancer	KIT | VHL | ARNT
167.05572736758526	-55.2261632414818	217.7472382066742	-0.560213020217816	0.0004	264	28	SKCM	KINETIN RIBOSIDE	Experimental	KIT | KRAS | CTNNB1
403.70837315485045	-32.6139956719878	394.9700398201099	8.41667049167836	0.213	435	211	THCA	PEMBROLIZUMAB	Approved in other pathologies	KRAS | NRAS | BRAF
1023.3763793257734	33.7871340139382	1040.7152319678748	-0.494189977796395	0.932	599	122	OV	DOCETAXEL	Approved in cancer	KRAS | TP53 | PIK3CA
785.6791717308707	-59.7815080200436	720.4518012765602	-0.425071567127361	0.584	543	91	LUAD	SF1126	Clinical trials in cancer	KRAS | NRAS | STK11
707.7012810858669	24.2395586008972	657.4587536311757	-2.85229226742649	0.511	502	64	KIRC	DHA-PACLITAXEL	Clinical trials in cancer	VHL | AKT3 | MTOR
1011.8179795318263	-21.9919837502947	1036.2816495280795	12.1263994269086	0.924	202	52	LAML	COPANLISIB	Approved in cancer	KRAS | FLT3 | KIT
203.395664572266	-97.1300639928005	201.52841041643086	53.1462638697963	0.0006	264	127	SKCM	OBLIMERSON	Experimental	VHL | AKT3 | BRAF
661.038782239013	152.508449746056	547.2786009653752	0.916388401344165	0.412	57	24	PAAD	602306-29-6	Clinical trials in cancer	KRAS
916.1871356106324	91.100095292906	1000.140500611211	-20.5349714502213	0.91	264	184	SKCM	CETUXIMAB	Approved in cancer	NRAS | KRAS | BRAF
137.0647324653684	-21.3444820071117	190.19821188800873	10.2465173174733	0.0004	423	88	COAD	LY3009120	Experimental	KRAS | NRAS | BRAF
262.70586915391334	51.2138345071367	202.52269110926167	30.9578981221418	0.0006	435	183	THCA	CHEMBL1236441	Experimental	BRAF
457.7957305618756	0.78347635742665	477.25953856947086	-0.0361732329515689	0.31	343	46	HNSC	PERTUZUMAB	Approved in other pathologies	PIK3CA | EGFR
685.187472475385	-17.303433360468	736.3874424096897	-3.64535283971554	0.584	543	83	LUAD	AZD5363	Clinical trials in cancer	KRAS | EGFR | PTEN
1151.1159165224462	-17.6562614720025	1083.675765037201	-35.2128653149339	0.999	264	95	SKCM	CABOZANTINIB	Approved in cancer	NRAS | KIT | KRAS
257.39450886449913	6.006592690373	212.85328449130554	10.2079478143746	0.0006	543	78	LUAD	HYPOTHEMYCIN	Experimental	KRAS | NRAS | BRAF
799.405882984477	56.9931289421169	741.595760689487	6.86762690872422	0.6	169	46	READ	391210-10-9	Clinical trials in cancer	KRAS | NRAS | BRAF
1145.8356851140354	-94.6819282984175	1106.1049348208228	-33.8959328062915	0.991	264	202	SKCM	BOSUTINIB	Approved in cancer	RB1 | NF1 | NRAS
798.8173299453006	-43.4795104198559	733.446460182485	-13.1356076470385	0.595	169	47	READ	PX-866	Clinical trials in cancer	KRAS | PTPN11 | NRAS
348.51492372085283	19.8516786513061	187.00510404543107	-59.6332823259194	0.0006	435	211	THCA	2-[(4-ETHYNYL-2-FLUOROPHENYL)AMINO]-3,4-DIFLUORO-N-(2-HYDROXYETHOXY)BENZAMIDE	Experimental	KRAS | NRAS | BRAF
535.6423835351035	-47.7402596450405	525.9823607542245	0.00444293734426537	0.362	512	83	UCEC	DEHYDROEPIANDROSTERONE	Approved in other pathologies	PIK3CA | AR | PRKACA
314.9613086648463	74.3816144388087	206.6214366870256	-40.224210919524	0.0004	57	24	PAAD	AZD8186	Experimental	KRAS
1103.039484307645	0.088874737509542	1090.307673461091	1.47163243974614	0.99	543	90	LUAD	RIBOCICLIB	Approved in cancer	KRAS | RB1 | SMAD4
307.25722666427737	59.9911148544766	230.30675336100785	-21.5758157696137	0.0004	57	24	PAAD	154447-36-6	Experimental	KRAS
1109.6768579425784	-49.2795122440567	1123.0098594164085	-17.5345115244054	0.996	264	108	SKCM	PONATINIB	Approved in cancer	RB1 | NRAS | KIT
684.7919678266315	3.04673742213055	667.1626117651235	-11.2529295237531	0.515	202	22	LAML	PEXIDARTINIB	Clinical trials in cancer	FLT3 | KIT | KDR
572.4648103650366	-34.9120753512316	574.0050559211098	-0.934995764474479	0.412	343	45	HNSC	GM-CSF	Clinical trials in cancer	PIK3CA
216.2940206673789	-78.3439243910739	171.3296781849775	14.4100651071319	0.0006	512	94	UCEC	N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE	Experimental	PTEN | KDR | GNAS
732.0975748328879	20.3965725112577	668.9700350521118	10.264473935793	0.523	202	38	LAML	BMS-908662	Clinical trials in cancer	KRAS | NF1 | KIT
195.1189502957093	14.12201028309	197.0953947830407	-12.6098084104522	0.0006	512	54	UCEC	VARISACUMAB	Experimental	VHL | CTNNB1 | MTOR
554.3264869888251	6.97670288253676	560.2410382533549	-4.44365935156247	0.412	512	77	UCEC	1312445-63-8	Clinical trials in cancer	PIK3CA
507.440032369974	-39.6939760847265	580.4530877328352	8.20708572856506	0.423	543	64	LUAD	CUDC-907	Clinical trials in cancer	KRAS | PIK3CA
291.1357014958651	18.6593645491055	194.81615105472275	45.6147717225842	0.0004	512	116	UCEC	PNU-74654	Experimental	CTNNB1 | PIK3CA | FGFR2
928.6099600973454	76.9354793039735	949.7032706842482	6.95464968540387	0.832	169	39	READ	RAMUCIRUMAB	Approved in same tumor type	KRAS | ERBB2
1070.1400497581199	0.879311420776872	1050.890867812407	4.57132131679396	0.947	934	226	BRCA	COPANLISIB	Approved in cancer	KRAS | PTEN | MAP2K1
310.31675627078624	-37.0667404702396	247.11322239005747	-1.32993916077089	0.0004	435	185	THCA	PF-3644022	Experimental	KRAS | BRAF
718.7824824298345	-84.2149267296311	666.2013088955996	-4.09302100643117	0.565	264	119	SKCM	1224844-38-5	Clinical trials in cancer	KRAS | TSC1 | AKT3
185.03176165907544	-8.37796736842341	189.62918548452345	-12.6865649059819	0.0006	543	78	LUAD	(S)-N-(1-(3-CHLORO-4-FLUOROPHENYL)-2-HYDROXYETHYL)-4-(4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE	Experimental	KRAS | NRAS | BRAF
751.1886669454083	-13.1808922493203	743.5168215719277	-17.5546797689731	0.586	423	107	COAD	NAVITOCLAX	Clinical trials in cancer	KRAS | TP53 | ESR1
177.33390928009325	-41.5869267042296	200.052682628937	5.2872472856875	0.0006	264	34	SKCM	TETRADECANOIC ACID	Experimental	RB1 | GNAS | HSPG2
940.7488886741529	-63.8138976821665	962.0360883548184	4.57262683728914	0.833	264	108	SKCM	IRINOTECAN	Approved in cancer	KRAS | BRAF | AKT1
904.7971948261186	-30.1017785858663	938.753560932058	-34.5776926208657	0.843	57	24	PAAD	PEMETREXED	Approved in cancer	KRAS
248.84651800737495	-121.532512659002	209.71093311949252	-2.04150596719296	0.0008	435	211	THCA	FR 180204	Experimental	KRAS | NRAS | BRAF
1135.1955258819303	60.8187628121337	1071.3297360292888	-8.97504401321299	0.987	169	48	READ	RIBOCICLIB	Approved in cancer	KRAS | SMAD4 | NRAS
779.8615413219401	-13.512432266113	688.0013050358809	6.32553744725396	0.552	512	82	UCEC	1260612-13-2	Clinical trials in cancer	PIK3CA | SOS1 | BRAF
1160.9191481572445	6.82262687778257	1087.1079727903668	-2.42222399688217	0.95	264	121	SKCM	NERATINIB	Approved in cancer	KRAS | BRAF | PIK3CA
628.6032034018376	-22.5848330981818	687.3309634983393	-2.49517804097513	0.548	343	56	HNSC	PIMASERTIB	Clinical trials in cancer	RAC1 | PIK3CA | NF1
136.6222034383555	39.033532673833	209.67714003766025	44.6431239666299	0.0004	512	114	UCEC	GW843682X	Experimental	TRIO | CTNNB1 | MTOR
728.6735000418397	0.727848866175179	730.6298169451662	0.990440678226378	0.588	599	80	GBM	DACTOLISIB	Clinical trials in cancer	NRAS | KRAS | PTPN11
691.1416605802866	-15.1770707158054	682.9992775167024	0.00070685116952518	0.537	599	123	OV	NAVITOCLAX	Clinical trials in cancer	KRAS | TP53 | PIK3CA
147.87371219089442	20.9209826861907	226.80418532145154	-20.5277710263663	0.0008	934	229	BRCA	PI-103	Experimental	KRAS | STK11 | PTEN
683.608805049968	36.5797159247441	707.2063956797574	1.44865866154851	0.564	153	23	BLCA	AZD5363	Clinical trials in cancer	PTEN | FGFR3 | PIK3CA
181.62019375605126	111.327935042972	225.10296175920766	39.4240468007469	0.0004	57	24	PAAD	TYRPHOSTIN B42	Experimental	KRAS
216.8956204151242	-18.787450662887	203.75986176577703	-7.98409525381908	0.0006	512	56	UCEC	LAX-101	Experimental	KRAS | PSTPIP1 | NLRP3
779.5116526552812	-18.9896945280171	725.5286517577917	-0.989850089626657	0.592	389	48	LUSC	GSK2636771	Clinical trials in cancer	KRAS | PTEN | BRAF
1015.3514504724021	-13.8763136560459	1040.617026361815	12.2586263981061	0.93	543	94	LUAD	CETUXIMAB	Approved in cancer	KRAS | NRAS | BRAF
595.5288521872769	-12.1494614267123	607.4032415895293	1.14504890610851	0.432	423	87	COAD	BGB-283	Clinical trials in cancer	KRAS | NRAS | BRAF
715.0333752465134	-6.60520042038209	660.1761237858811	11.6353734964141	0.531	934	117	BRCA	DHA-PACLITAXEL	Clinical trials in cancer	TP53 | MAP2K1 | STAT3
1018.1685986916793	53.837203685299	1026.8417706535213	-10.3243975417179	0.916	57	25	PAAD	PANOBINOSTAT	Approved in cancer	KRAS | SMAD4
90.37917026980992	21.3818865482167	190.57056474866687	-12.9297334801563	0.0004	435	183	THCA	NEOPELTOLIDE	Experimental	BRAF
547.7278353743287	-40.1789181290828	542.7122142475286	-4.82433808285009	0.382	512	54	UCEC	ZIV-AFLIBERCEPT	Approved in other pathologies	VHL | CTNNB1 | MTOR
609.1272559666693	-4.56317533329388	571.2287406734971	5.42281659311402	0.412	543	60	LUAD	ULIXERTINIB	Clinical trials in cancer	KRAS
298.2197913445082	29.6325027634925	248.667193075353	-34.2893170124113	0.0006	435	184	THCA	OBLIMERSEN	Experimental	BRAF | TP53
163.66366117025984	47.4864058690315	195.38602699836326	-13.2217646749684	0.0006	502	59	KIRC	(2S)-2-METHYL-2,3-DIHYDROTHIENO[2,3-F][1,4]OXAZEPIN-5-AMINE	Experimental	VHL | MTOR
146.94503810185654	42.2999538492002	233.62103555188548	-5.13770520377716	0.0004	512	119	UCEC	NUTLIN-3	Experimental	TRIO | CTNNB1 | PIK3CA
855.4080278786334	-5.97599869887094	863.9570427180062	0.0081263830820717	0.74	512	125	UCEC	RAPAMYCIN	Approved in other pathologies and in clinical trials in cancer	KRAS | TSC2 | TSC1
939.0276488621423	18.8849242953286	940.6890510171729	-6.41960204413203	0.822	202	31	LAML	BEVACIZUMAB	Approved in cancer	KRAS | KIT | IDH1
301.23751311402094	-43.0199113280721	305.2918964166272	-3.98131477810307	0.111	502	60	KIRC	FG-2216	Clinical trials	VHL | AKT3 | MTOR
705.1564124787878	-4.38829753932006	719.1365261942478	-17.0929162434229	0.583	512	77	UCEC	BAY869766	Clinical trials in cancer	KRAS | NF1 | NRAS
655.563614305723	22.5842664697187	733.3411972623868	-14.291904942949	0.585	512	87	UCEC	GSK2126458	Clinical trials in cancer	NRAS | MTOR | PIK3CA
630.8859893195669	-30.5634897226363	684.796225633816	3.20856478416704	0.535	934	237	BRCA	GSK2126458	Clinical trials in cancer	AKT1 | MAP2K1 | PIK3CA
1107.4242832954722	46.9675262138538	1080.4683337185468	-3.96798389035098	0.982	169	40	READ	LENALIDOMIDE	Approved in cancer	KRAS | ERBB2 | RAF1
176.02958726792255	35.4426608212169	207.806050483684	18.6722013463952	0.0006	502	61	KIRC	ZALTRAP	Experimental	VHL | MTOR | HSPG2
222.403132492298	41.8138465084443	197.00443570928508	-6.74425793680973	0.0004	202	21	LAML	ISOEVODIAMINE	Experimental	IDH1 | MYC | MYLK2
252.86426232702982	47.196673193199	199.39967865279903	-4.08439444809142	0.0004	292	34	STAD	PARBENDAZOLE	Experimental	CTNNB1 | PIK3CA | GNAS
279.41253134430434	13.2263194660615	162.04421268948914	4.7037414232168	0.0004	264	106	SKCM	TW-37	Experimental	KRAS | BRAF | PIK3CA
222.29198157159834	-43.2367525696162	215.2474646091034	16.6767497630744	0.0004	343	46	HNSC	109511-58-2	Experimental	PIK3CA | FGFR3
1061.730903488845	40.002282567739	1016.0950286464537	-0.526167000736393	0.92	169	43	READ	NERATINIB	Approved in cancer	KRAS | BRAF | PIK3CA
744.1663678530142	37.9639418898419	661.3763903053634	4.14993850064457	0.524	934	237	BRCA	ARQ-092	Clinical trials in cancer	AKT1 | ERBB2 | PIK3CA
706.9682123638804	-43.7555605186324	706.7354560300784	7.31962826666631	0.56	343	56	HNSC	391210-10-9	Clinical trials in cancer	RAC1 | PIK3CA | NF1
703.9180051986017	31.499146554863	744.9031239314213	-11.7288380614698	0.592	169	48	READ	GSK2636771	Clinical trials in cancer	KRAS | PTPN11 | NRAS
103.69176360921644	-33.2872850175911	250.4016347647229	7.72669270243659	0.0006	264	132	SKCM	1,6-HEXANEDIOL	Experimental	KIT | PTPN11 | GNAQ
541.5815361206757	-28.616447905275	571.7939354776843	-5.61141756812685	0.422	423	57	COAD	PHENFORMIN	Clinical trials in cancer	KRAS
744.1953633924435	-9.66885373803595	776.8865233615659	-1.1545404574681	0.643	343	45	HNSC	5-FLUOROURACIL	Approved in other pathologies and in clinical trials in cancer	PIK3CA
144.45563597790763	-17.1318026140652	177.25838855244444	3.39133031621941	0.0008	423	92	COAD	(S)-N-(1-(3-CHLORO-4-FLUOROPHENYL)-2-HYDROXYETHYL)-4-(4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE	Experimental	KRAS | NRAS | BRAF
444.69024163657406	10.3826302168393	602.7496365351284	-18.7095786826003	0.433	264	174	SKCM	BGB-283	Clinical trials in cancer	NRAS | KRAS | BRAF
213.07850402307713	-16.6618319495569	223.68688179798806	3.14183901532897	0.0008	343	50	HNSC	PP121	Experimental	PTEN | PIK3CA | FGA
201.30555213564026	-11.1914499599245	219.7076150346646	7.00055035099331	0.022	343	45	HNSC	SURAMIN	Clinical trials	PIK3CA
1082.6754799614605	38.4953727097865	1009.6505912373764	20.9902129157901	0.911	57	6	PAAD	ERIBULIN	Approved in cancer	TP53
923.1164491065865	-3.35816982924547	931.0000931472282	4.38143433711957e-05	0.812	543	60	LUAD	IXABEPILONE	Approved in cancer	KRAS
728.9706612401959	15.847472601858	713.3776562781048	-10.1873356250519	0.593	512	55	UCEC	MARIMASTAT	Clinical trials in cancer	CTNNB1 | CHD8 | RAC1
164.37374651298035	19.8219661054148	199.02347154679074	-13.8463241216969	0.022	934	216	BRCA	SURAMIN	Clinical trials	PIK3CA
728.8867953639578	39.0399028504723	701.112835661496	19.9496912405352	0.549	934	246	BRCA	ALPELISIB	Clinical trials in cancer	KRAS | STK11 | AKT1
817.3413676302841	-2.41252020553929	758.9238311042826	0.626362399971072	0.613	169	38	READ	DECITABINE	Approved in other pathologies and in clinical trials in cancer	KRAS
250.35337834328712	-56.8654143158548	196.51071919868858	-5.00058440634939	0.0004	934	216	BRCA	AZD-8835	Experimental	KRAS | PIK3CA
637.2990847115509	-11.9035029250394	680.334289305728	26.6351251098813	0.538	934	241	BRCA	AZD5363	Clinical trials in cancer	KRAS | AKT1 | PTEN
198.63947927012214	-15.0954297836303	199.87073738794464	16.4135688382141	0.0006	502	62	KIRC	ETHYL 4-[(4-METHYLPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE	Experimental	VHL | AKT3 | MTOR
497.04555182088995	94.2524233824981	575.959064490869	-33.106969243545	0.439	57	24	PAAD	391210-10-9	Clinical trials in cancer	KRAS
733.593945236429	8.27176988706827	703.1185284989821	-1.99305600053992	0.562	599	77	GBM	PICTILISIB	Clinical trials in cancer	NRAS | KRAS | PTPN11
746.6027877155929	-54.5580015748118	745.5966193315406	5.87972716164722	0.593	543	91	LUAD	APITOLISIB	Clinical trials in cancer	KRAS | NRAS | STK11
638.86864458878	-30.037041477279	673.0741413036891	-2.89556264092971	0.525	343	51	HNSC	MLN1117	Clinical trials in cancer	RAC1 | PIK3CA | SOS1
731.6272103306321	-41.1697512124164	729.2997220716567	-0.93189194299157	0.582	264	35	SKCM	LY2228820	Clinical trials in cancer	CYBB | AKT3 | GNAS
794.3836264907967	4.3832553200042	779.4886069338711	0.00113020552100807	0.642	169	44	READ	METFORMIN	Approved in other pathologies and in clinical trials in cancer	KRAS | NRAS | PIK3CA
367.2403496712205	-12.323796759376	374.0001809341419	0.000220703983359272	0.193	423	83	COAD	QUERCETIN	Clinical trials	KRAS | NRAS | ESR1
667.0507565446653	20.2024949434729	724.9262800430432	-4.66687232830895	0.584	543	66	LUAD	OSI-027	Clinical trials in cancer	KRAS | STK11 | PIK3CA
